"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 01, 2018","86.02","85.35","85.50","85.35","0.01K","-1.08%"
"Feb 28, 2018","86.96","87.00","87.00","87.00","0.00K","0.00%"
"Feb 27, 2018","86.96","86.00","87.25","86.00","0.02K","-0.28%"
"Feb 26, 2018","87.20","87.50","87.50","87.00","0.01K","-3.33%"
"Feb 23, 2018","90.20","90.20","90.20","90.20","0.01K","0.17%"
"Feb 22, 2018","90.05","89.25","90.25","89.25","0.02K","1.35%"
"Feb 21, 2018","88.85","88.85","88.85","88.85","0.01K","-0.94%"
"Feb 20, 2018","89.69","89.69","89.69","89.69","0.01K","0.76%"
"Feb 19, 2018","89.01","88.00","89.00","88.00","0.01K","1.42%"
"Feb 16, 2018","87.76","86.50","87.00","86.50","0.00K","1.46%"
"Feb 15, 2018","86.50","87.20","87.30","86.50","0.02K","-0.67%"
"Feb 14, 2018","87.08","87.08","87.08","87.08","0.01K","1.37%"
"Feb 13, 2018","85.90","85.90","85.90","85.90","0.01K","1.73%"
"Feb 12, 2018","84.44","84.50","84.50","84.50","0.00K","1.45%"
"Feb 09, 2018","83.23","82.70","84.00","82.70","0.03K","-0.01%"
"Feb 08, 2018","83.24","84.10","84.10","83.30","0.04K","-4.32%"
"Feb 07, 2018","87.00","87.00","87.00","87.00","0.01K","0.61%"
"Feb 06, 2018","86.47","87.70","87.70","87.00","0.01K","-2.13%"
"Feb 05, 2018","88.35","88.10","88.10","88.10","0.01K","0.35%"
"Feb 02, 2018","88.04","88.04","88.04","88.04","-","0.72%"
"Feb 01, 2018","87.41","87.41","87.41","87.41","0.02K","-0.08%"
"Jan 31, 2018","87.48","87.48","87.48","87.48","0.05K","-2.78%"
"Jan 30, 2018","89.98","91.50","91.50","90.75","0.02K","-2.46%"
"Jan 29, 2018","92.25","93.25","93.25","93.25","0.00K","-9.43%"
"Jan 26, 2018","101.86","101.70","101.70","101.65","0.00K","0.21%"
"Jan 25, 2018","101.65","101.90","101.95","101.50","0.01K","0.48%"
"Jan 24, 2018","101.16","100.10","101.30","100.10","0.01K","1.16%"
"Jan 23, 2018","100.00","100.00","100.00","100.00","0.01K","0.17%"
"Jan 22, 2018","99.83","100.00","100.00","99.35","0.01K","0.20%"
"Jan 19, 2018","99.63","99.35","99.55","99.35","0.02K","0.04%"
