"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 09, 2018","21.50","21.50","21.50","21.50","-","0.00%"
"Feb 08, 2018","21.50","21.50","21.50","21.50","-","-2.93%"
"Feb 07, 2018","22.15","22.15","22.15","22.15","-","-0.45%"
"Feb 06, 2018","22.25","22.25","22.25","22.25","-","0.00%"
"Feb 05, 2018","22.25","22.25","22.25","22.25","-","0.45%"
"Feb 02, 2018","22.15","22.15","22.15","22.15","-","1.84%"
"Feb 01, 2018","21.75","21.75","21.75","21.75","-","-2.25%"
"Jan 31, 2018","22.25","22.25","22.25","22.25","-","3.97%"
"Jan 30, 2018","21.40","21.40","21.40","21.40","-","0.00%"
"Jan 29, 2018","21.40","21.40","21.40","21.40","-","-4.89%"
"Jan 26, 2018","22.50","22.50","22.50","22.50","-","-2.17%"
"Jan 25, 2018","23.00","23.00","23.00","23.00","-","-0.65%"
"Jan 24, 2018","23.15","23.15","23.15","23.15","-","0.00%"
"Jan 23, 2018","23.15","23.15","23.15","23.15","-","0.00%"
"Jan 22, 2018","23.15","24.70","24.70","24.70","-","-1.07%"
"Jan 19, 2018","23.40","23.40","23.40","23.40","-","0.00%"
"Jan 18, 2018","23.40","23.40","23.40","23.40","0.30K","-0.43%"
"Jan 17, 2018","23.50","23.50","23.50","23.50","-","-1.05%"
"Jan 16, 2018","23.75","23.75","23.75","23.75","-","0.00%"
"Jan 12, 2018","23.75","24.70","24.70","24.70","-","-0.63%"
"Jan 11, 2018","23.90","24.70","24.70","24.70","-","-0.42%"
"Jan 10, 2018","24.00","24.00","24.00","24.00","-","0.00%"
"Jan 09, 2018","24.00","24.00","24.00","24.00","-","0.00%"
"Jan 08, 2018","24.00","24.00","24.00","24.00","-","0.00%"
"Jan 05, 2018","24.00","24.00","24.00","24.00","-","0.00%"
"Jan 04, 2018","24.00","24.00","24.00","24.00","-","0.42%"
"Jan 03, 2018","23.90","23.90","23.90","23.90","-","0.00%"
"Jan 02, 2018","23.90","23.90","23.90","23.90","-","0.00%"
"Dec 29, 2017","23.90","23.90","23.90","23.90","-","-0.42%"
"Dec 28, 2017","24.00","24.70","24.70","24.70","-","0.00%"
"Dec 27, 2017","24.00","24.70","24.70","24.70","-","0.00%"
"Dec 26, 2017","24.00","24.00","24.00","24.00","-","0.00%"
"Dec 22, 2017","24.00","24.00","24.00","24.00","-","0.00%"
"Dec 21, 2017","24.00","24.00","24.00","24.00","-","0.00%"
"Dec 20, 2017","24.00","24.80","24.80","24.80","-","0.00%"
"Dec 19, 2017","24.00","24.80","24.80","24.80","-","-1.64%"
"Dec 18, 2017","24.40","24.40","24.40","24.40","-","0.00%"
"Dec 15, 2017","24.40","24.40","24.40","24.40","-","0.00%"
"Dec 14, 2017","24.40","24.40","24.40","24.40","0.18K","-1.01%"
"Dec 13, 2017","24.65","24.80","24.80","24.80","-","-1.40%"
"Dec 12, 2017","25.00","25.00","25.00","25.00","-","0.00%"
"Dec 11, 2017","25.00","25.00","25.00","25.00","-","0.00%"
"Dec 08, 2017","25.00","24.80","24.80","24.80","-","0.00%"
"Dec 07, 2017","25.00","25.00","25.00","25.00","-","-1.96%"
"Dec 06, 2017","25.50","24.80","24.80","24.80","-","0.39%"
"Dec 05, 2017","25.40","24.80","24.80","24.80","-","-3.79%"
"Dec 04, 2017","26.40","26.40","26.40","26.40","-","14.78%"
"Dec 01, 2017","23.00","23.00","23.00","23.00","-","-1.08%"
"Nov 30, 2017","23.25","23.25","23.25","23.25","-","-2.72%"
"Nov 29, 2017","23.90","24.80","24.80","24.80","-","1.70%"
"Nov 28, 2017","23.50","24.80","24.80","24.80","-","8.55%"
"Nov 27, 2017","21.65","21.65","21.65","21.65","-","-7.87%"
"Nov 24, 2017","23.50","23.50","23.50","23.50","-","-4.08%"
"Nov 22, 2017","24.50","24.50","24.50","24.50","-","-5.77%"
"Nov 21, 2017","26.00","26.00","26.00","26.00","-","1.96%"
"Nov 20, 2017","25.50","25.50","25.50","25.50","-","2.00%"
"Nov 17, 2017","25.00","25.00","25.00","25.00","-","2.46%"
"Nov 16, 2017","24.40","24.40","24.40","24.40","-","2.09%"
"Nov 15, 2017","23.90","23.90","23.90","23.90","-","2.14%"
"Nov 14, 2017","23.40","23.40","23.40","23.40","-","1.08%"
"Nov 13, 2017","23.15","23.15","23.15","23.15","-","1.09%"
"Nov 10, 2017","22.90","22.90","22.90","22.90","-","0.66%"
"Nov 09, 2017","22.75","22.75","22.75","22.75","-","11.25%"
"Nov 08, 2017","20.45","20.45","20.45","20.45","-","0.25%"
"Nov 07, 2017","20.40","20.40","20.40","20.40","-","0.74%"
"Nov 06, 2017","20.25","20.25","20.25","20.25","-","-0.25%"
"Nov 03, 2017","20.30","20.30","20.30","20.30","-","0.00%"
"Nov 02, 2017","20.30","20.30","20.30","20.30","-","0.50%"
"Nov 01, 2017","20.20","20.20","20.20","20.20","-","0.75%"
"Oct 31, 2017","20.05","20.05","20.05","20.05","-","0.25%"
"Oct 30, 2017","20.00","20.00","20.00","20.00","-","0.25%"
"Oct 27, 2017","19.95","19.95","19.95","19.95","-","-1.24%"
"Oct 26, 2017","20.20","20.20","20.20","20.20","-","0.00%"
"Oct 25, 2017","20.20","20.20","20.20","20.20","-","0.00%"
"Oct 24, 2017","20.20","20.20","20.20","20.20","-","0.25%"
"Oct 23, 2017","20.15","20.15","20.15","20.15","-","0.00%"
"Oct 20, 2017","20.15","20.15","20.15","20.15","-","-0.74%"
"Oct 19, 2017","20.30","20.30","20.30","20.30","-","-0.73%"
"Oct 18, 2017","20.45","20.45","20.45","20.45","-","0.00%"
"Oct 17, 2017","20.45","20.45","20.45","20.45","-","0.74%"
"Oct 16, 2017","20.30","20.30","20.30","20.30","-","-0.73%"
"Oct 13, 2017","20.45","20.45","20.45","20.45","-","-0.24%"
"Oct 12, 2017","20.50","20.50","20.50","20.50","-","0.00%"
"Oct 11, 2017","20.50","20.50","20.50","20.50","-","0.74%"
"Oct 10, 2017","20.35","20.35","20.35","20.35","-","0.99%"
"Oct 09, 2017","20.15","20.15","20.15","20.15","-","-1.47%"
"Oct 06, 2017","20.45","20.45","20.45","20.45","-","0.00%"
"Oct 05, 2017","20.45","20.45","20.45","20.45","-","0.00%"
"Oct 04, 2017","20.45","20.45","20.45","20.45","-","0.00%"
"Oct 03, 2017","20.45","20.45","20.45","20.45","-","0.99%"
"Oct 02, 2017","20.25","20.25","20.25","20.25","-","0.00%"
"Sep 29, 2017","20.25","20.25","20.25","20.25","-","-1.46%"
"Sep 28, 2017","20.55","20.55","20.55","20.55","-","-0.24%"
"Sep 27, 2017","20.60","20.60","20.60","20.60","-","0.00%"
"Sep 26, 2017","20.60","20.60","20.60","20.60","-","0.49%"
"Sep 25, 2017","20.50","20.50","20.50","20.50","-","3.80%"
"Sep 22, 2017","19.75","19.75","19.75","19.75","-","-2.47%"
"Sep 21, 2017","20.25","20.25","20.25","20.25","-","-0.25%"
"Sep 20, 2017","20.30","20.30","20.30","20.30","-","0.00%"
"Sep 19, 2017","20.30","20.30","20.30","20.30","-","-1.46%"
"Sep 18, 2017","20.60","20.60","20.60","20.60","-","0.00%"
"Sep 15, 2017","20.60","20.60","20.60","20.60","-","0.00%"
"Sep 14, 2017","20.60","20.60","20.60","20.60","-","-0.24%"
"Sep 13, 2017","20.65","20.65","20.65","20.65","-","0.00%"
"Sep 12, 2017","20.65","20.65","20.65","20.65","-","0.00%"
"Sep 11, 2017","20.65","20.65","20.65","20.65","-","-0.48%"
"Sep 08, 2017","20.75","20.75","20.75","20.75","-","-0.72%"
"Sep 07, 2017","20.90","20.90","20.90","20.90","-","1.21%"
"Sep 06, 2017","20.65","20.65","20.65","20.65","-","0.73%"
"Sep 05, 2017","20.50","20.50","20.50","20.50","-","1.23%"
"Sep 01, 2017","20.25","20.25","20.25","20.25","-","0.50%"
"Aug 31, 2017","20.15","20.15","20.15","20.15","-","1.00%"
"Aug 30, 2017","19.95","19.95","19.95","19.95","-","-0.25%"
"Aug 29, 2017","20.00","20.00","20.00","20.00","-","0.00%"
"Aug 28, 2017","20.00","20.00","20.00","20.00","-","-0.74%"
"Aug 25, 2017","20.15","20.15","20.15","20.15","-","-0.49%"
"Aug 24, 2017","20.25","20.25","20.25","20.25","-","-1.22%"
"Aug 23, 2017","20.50","20.50","20.50","20.50","-","0.00%"
"Aug 22, 2017","20.50","20.50","20.50","20.50","-","0.00%"
"Aug 21, 2017","20.50","20.50","20.50","20.50","-","-1.68%"
"Aug 18, 2017","20.85","20.85","20.85","20.85","-","0.00%"
"Aug 17, 2017","20.85","20.85","20.85","20.85","-","0.00%"
"Aug 16, 2017","20.85","20.85","20.85","20.85","-","0.48%"
"Aug 15, 2017","20.75","20.75","20.75","20.75","-","-0.24%"
"Aug 14, 2017","20.80","20.80","20.80","20.80","-","0.00%"
"Aug 11, 2017","20.80","20.80","20.80","20.80","-","0.00%"
"Aug 10, 2017","20.80","20.80","20.80","20.80","-","0.73%"
"Aug 09, 2017","20.65","20.65","20.65","20.65","-","0.00%"
"Aug 08, 2017","20.65","20.65","20.65","20.65","-","0.73%"
"Aug 07, 2017","20.50","20.50","20.50","20.50","-","0.49%"
"Aug 04, 2017","20.40","20.40","20.40","20.40","-","0.00%"
"Aug 03, 2017","20.40","20.40","20.40","20.40","-","0.74%"
"Aug 02, 2017","20.25","20.25","20.25","20.25","-","0.50%"
"Aug 01, 2017","20.15","20.15","20.15","20.15","-","0.50%"
"Jul 31, 2017","20.05","20.05","20.05","20.05","-","-2.20%"
"Jul 28, 2017","20.50","20.50","20.50","20.50","-","0.00%"
"Jul 27, 2017","20.50","20.50","20.50","20.50","-","0.00%"
"Jul 26, 2017","20.50","20.50","20.50","20.50","-","-0.73%"
"Jul 25, 2017","20.65","20.65","20.65","20.65","-","0.00%"
"Jul 24, 2017","20.65","20.65","20.65","20.65","-","0.49%"
"Jul 21, 2017","20.55","20.55","20.55","20.55","-","0.00%"
"Jul 20, 2017","20.55","20.55","20.55","20.55","-","1.48%"
"Jul 19, 2017","20.25","20.25","20.25","20.25","-","0.50%"
"Jul 18, 2017","20.15","20.15","20.15","20.15","-","0.00%"
"Jul 17, 2017","20.15","20.15","20.15","20.15","-","-2.89%"
"Jul 14, 2017","20.75","20.75","20.75","20.75","-","0.00%"
"Jul 13, 2017","20.75","20.75","20.75","20.75","-","0.00%"
"Jul 12, 2017","20.75","20.75","20.75","20.75","-","0.00%"
"Jul 11, 2017","20.75","20.75","20.75","20.75","-","0.97%"
"Jul 10, 2017","20.55","20.55","20.55","20.55","-","1.48%"
"Jul 07, 2017","20.25","20.25","20.25","20.25","-","0.00%"
"Jul 06, 2017","20.25","20.25","20.25","20.25","-","0.00%"
"Jul 05, 2017","20.25","20.25","20.25","20.25","-","0.00%"
"Jul 03, 2017","20.25","20.25","20.25","20.25","-","-1.22%"
"Jun 30, 2017","20.50","20.50","20.50","20.50","-","0.00%"
"Jun 29, 2017","20.50","20.50","20.50","20.50","-","0.24%"
"Jun 28, 2017","20.45","20.45","20.45","20.45","-","0.99%"
"Jun 27, 2017","20.25","20.25","20.25","20.25","-","0.75%"
"Jun 26, 2017","20.10","21.50","24.30","24.30","-","-0.25%"
"Jun 23, 2017","20.15","20.15","20.15","20.15","-","0.50%"
"Jun 22, 2017","20.05","20.05","20.05","20.05","-","0.00%"
"Jun 21, 2017","20.05","20.05","20.05","20.05","-","0.25%"
"Jun 20, 2017","20.00","21.50","24.30","24.30","-","0.00%"
"Jun 19, 2017","20.00","21.50","24.30","24.30","-","0.00%"
"Jun 16, 2017","20.00","20.00","20.00","20.00","-","0.00%"
"Jun 15, 2017","20.00","20.00","20.00","20.00","-","0.00%"
"Jun 14, 2017","20.00","21.50","24.30","24.30","-","0.00%"
"Jun 13, 2017","20.00","20.00","20.00","20.00","-","0.00%"
"Jun 12, 2017","20.00","20.00","20.00","20.00","-","2.83%"
"Jun 09, 2017","19.45","19.45","19.45","19.45","0.14K","-1.02%"
"Jun 08, 2017","19.65","19.65","19.65","19.65","-","0.00%"
"Jun 07, 2017","19.65","21.50","24.30","24.30","-","2.61%"
"Jun 06, 2017","19.15","19.15","19.15","19.15","-","0.00%"
"Jun 05, 2017","19.15","19.15","19.15","19.15","-","-1.79%"
"Jun 02, 2017","19.50","19.50","19.50","19.50","-","0.00%"
"Jun 01, 2017","19.50","19.50","19.50","19.50","-","-1.27%"
"May 31, 2017","19.75","19.75","19.75","19.75","-","0.00%"
"May 30, 2017","19.75","19.75","19.75","19.75","-","1.28%"
"May 26, 2017","19.50","19.50","19.50","19.50","-","-2.50%"
"May 25, 2017","20.00","20.00","20.00","20.00","-","0.00%"
"May 24, 2017","20.00","20.00","20.00","20.00","-","-1.23%"
"May 23, 2017","20.25","20.25","20.25","20.25","-","-6.90%"
"May 22, 2017","21.75","21.75","21.75","21.75","-","0.00%"
"May 19, 2017","21.75","21.75","21.75","21.75","-","0.00%"
"May 18, 2017","21.75","21.75","21.75","21.75","-","0.00%"
"May 17, 2017","21.75","21.75","21.75","21.75","-","0.46%"
"May 16, 2017","21.65","21.65","21.65","21.65","-","0.70%"
"May 15, 2017","21.50","21.50","21.50","21.50","-","-5.08%"
"May 12, 2017","22.65","22.65","22.65","22.65","-","0.00%"
"May 11, 2017","22.65","22.65","22.65","22.65","-","0.67%"
"May 10, 2017","22.50","22.50","22.50","22.50","-","0.00%"
"May 09, 2017","22.50","22.50","22.50","22.50","-","-0.66%"
"May 08, 2017","22.65","22.65","22.65","22.65","-","-0.44%"
